Line Id,Mode,Avg. Speed,COLOR_HEX,src_lon,src_lat,tar_lon,tar_lat
12,B,25.92138878,#338C26,4.402125999727621,50.85601302479599,4.400197015008969,50.85552633870233
12,B,25.92138878,#338C26,4.39775548215646,50.85519616884421,4.397725642846794,50.8551719047665
12,B,25.92138878,#338C26,4.400197015008969,50.85552633870233,4.398988230776317,50.85523180829636
12,B,25.92138878,#338C26,4.398988230776317,50.85523180829636,4.398626052810621,50.8551869557615
12,B,25.92138878,#338C26,4.398626052810621,50.8551869557615,4.398485456350802,50.85519058810534
12,B,25.92138878,#338C26,4.398485456350802,50.85519058810534,4.398369008895613,50.85520320353562
12,B,25.92138878,#338C26,4.398369008895613,50.85520320353562,4.39820714006941,50.85525448534383
12,B,25.92138878,#338C26,4.39820714006941,50.85525448534383,4.398138978340691,50.85526618917832
12,B,25.92138878,#338C26,4.398138978340691,50.85526618917832,4.39810347526021,50.855268895123
12,B,25.92138878,#338C26,4.397792417333119,50.85521234057376,4.39775548215646,50.85519616884421
12,B,25.92138878,#338C26,4.398099214683393,50.85526889621399,4.398096374298955,50.85526889694125
12,B,25.92138878,#338C26,4.398096374298955,50.85526889694125,4.398046662982237,50.85526171806521
12,B,25.92138878,#338C26,4.398046662982237,50.85526171806521,4.397982749762528,50.85525454279129
12,B,25.92138878,#338C26,4.397982749762528,50.85525454279129,4.397940140579261,50.85524915995665
12,B,25.92138878,#338C26,4.397940140579261,50.85524915995665,4.397918835420241,50.85524556958455
12,B,25.92138878,#338C26,4.397918835420241,50.85524556958455,4.397846395397392,50.85522940691487
12,B,25.92138878,#338C26,4.397846395397392,50.85522940691487,4.397792417333119,50.85521234057376
12,B,25.92138878,#338C26,4.403028005928596,50.85624109243721,4.402125999727621,50.85601302479599
12,B,25.92138878,#338C26,4.39810347526021,50.855268895123,4.398099214683393,50.85526889621399
12,B,25.92138878,#338C26,4.404333447631048,50.85657510504961,4.403028005928596,50.85624109243721
12,B,25.92138878,#338C26,4.406469696933221,50.85858267623845,4.406515094800973,50.85851973498312
12,B,25.92138878,#338C26,4.406319337592271,50.85707339079642,4.405418721829862,50.85684804490992
12,B,25.92138878,#338C26,4.406113429917806,50.8588623652543,4.406228402006423,50.85877333202811
12,B,25.92138878,#338C26,4.397725642846794,50.8551719047665,4.397667376014234,50.85510989199422
12,B,25.92138878,#338C26,4.406228402006423,50.85877333202811,4.406224128702878,50.8587580512974
12,B,25.92138878,#338C26,4.406224128702878,50.8587580512974,4.406219846643738,50.85873198318976
12,B,25.92138878,#338C26,4.406219846643738,50.85873198318976,4.406234033548867,50.85871220171202
12,B,25.92138878,#338C26,4.406234033548867,50.85871220171202,4.406245389345432,50.85870410748188
12,B,25.92138878,#338C26,4.406245389345432,50.85870410748188,4.406266678439111,50.85868522263653
12,B,25.92138878,#338C26,4.406266678439111,50.85868522263653,4.406314961166431,50.85867621742003
12,B,25.92138878,#338C26,4.406314961166431,50.85867621742003,4.406356144598222,50.85866991134613
12,B,25.92138878,#338C26,4.406356144598222,50.85866991134613,4.406469696933221,50.85858267623845
12,B,25.92138878,#338C26,4.406515094800973,50.85851973498312,4.406710947764341,50.85834077989791
12,B,25.92138878,#338C26,4.406710947764341,50.85834077989791,4.406848610802389,50.85821398273866
12,B,25.92138878,#338C26,4.406848610802389,50.85821398273866,4.40723179227316,50.85786056867494
12,B,25.92138878,#338C26,4.40723179227316,50.85786056867494,4.407587996653194,50.85752334348997
12,B,25.92138878,#338C26,4.407587996653194,50.85752334348997,4.407640463010995,50.85742444145265
12,B,25.92138878,#338C26,4.407640463010995,50.85742444145265,4.407621986802594,50.85740916555779
12,B,25.92138878,#338C26,4.407621986802594,50.85740916555779,4.407592151579727,50.8573974892826
12,B,25.92138878,#338C26,4.407592151579727,50.8573974892826,4.407204338453832,50.85729783601961
12,B,25.92138878,#338C26,4.407204338453832,50.85729783601961,4.406319337592271,50.85707339079642
12,B,25.92138878,#338C26,4.405418721829862,50.85684804490992,4.404333447631048,50.85657510504961
12,B,25.92138878,#338C26,4.397667376014234,50.85510989199422,4.397638934363923,50.85504966957431
12,B,25.92138878,#338C26,4.397093566810423,50.85272422353907,4.397048064356244,50.85262894611604
12,B,25.92138878,#338C26,4.397631816469141,50.85502270289333,4.397627510111525,50.85494988909412
12,B,25.92138878,#338C26,4.397104944396812,50.85275118921533,4.397093566810423,50.85272422353907
12,B,25.92138878,#338C26,4.397048064356244,50.85262894611604,4.396433762926605,50.85128246928097
12,B,25.92138878,#338C26,4.396433762926605,50.85128246928097,4.396372696590013,50.85127709033481
12,B,25.92138878,#338C26,4.396372696590013,50.85127709033481,4.396311628646618,50.85126901450683
12,B,25.92138878,#338C26,4.396311628646618,50.85126901450683,4.396215054099234,50.85125285662328
12,B,25.92138878,#338C26,4.396215054099234,50.85125285662328,4.396121313319731,50.85122591058075
12,B,25.92138878,#338C26,4.396121313319731,50.85122591058075,4.396055976175187,50.85120255348851
12,B,25.92138878,#338C26,4.396055976175187,50.85120255348851,4.395938066166087,50.85112796870698
12,B,25.92138878,#338C26,4.395938066166087,50.85112796870698,4.3959039664508,50.85109741250043
12,B,25.92138878,#338C26,4.3959039664508,50.85109741250043,4.395885491755082,50.85107404417982
12,B,25.92138878,#338C26,4.395885491755082,50.85107404417982,4.395865590100348,50.85103898984215
12,B,25.92138878,#338C26,4.395865590100348,50.85103898984215,4.395844250347182,50.85097337153493
12,B,25.92138878,#338C26,4.395844250347182,50.85097337153493,4.395841352846007,50.85087628559904
12,B,25.92138878,#338C26,4.395841352846007,50.85087628559904,4.395852673993033,50.8508097606007
12,B,25.92138878,#338C26,4.395852673993033,50.8508097606007,4.395876791565961,50.85077020107367
12,B,25.92138878,#338C26,4.395876791565961,50.85077020107367,4.395893817338648,50.85074502642822
12,B,25.92138878,#338C26,4.395893817338648,50.85074502642822,4.395942068836947,50.85069377480482
12,B,25.92138878,#338C26,4.395942068836947,50.85069377480482,4.396079757281311,50.8505984532682
12,B,25.92138878,#338C26,4.406038199013727,50.85891812442276,4.406113429917806,50.8588623652543
12,B,25.92138878,#338C26,4.397476088074784,50.85353947558446,4.397104944396812,50.85275118921533
12,B,25.92138878,#338C26,4.397638934363923,50.85504966957431,4.397631816469141,50.85502270289333
12,B,25.92138878,#338C26,4.397501666360031,50.85356463975543,4.397476088074784,50.85353947558446
12,B,25.92138878,#338C26,4.397660766846085,50.85363561673228,4.397538600167347,50.85358081157226
12,B,25.92138878,#338C26,4.397627510111525,50.85494988909412,4.397660108078576,50.85484470381562
12,B,25.92138878,#338C26,4.397660108078576,50.85484470381562,4.397677134938546,50.85482042788907
12,B,25.92138878,#338C26,4.397677134938546,50.85482042788907,4.397743847572728,50.8547637772258
12,B,25.92138878,#338C26,4.397743847572728,50.8547637772258,4.397826187666952,50.85471611205219
12,B,25.92138878,#338C26,4.397826187666952,50.85471611205219,4.397890076740478,50.8546864304986
12,B,25.92138878,#338C26,4.397890076740478,50.8546864304986,4.397891496344529,50.85468553118839
12,B,25.92138878,#338C26,4.397891496344529,50.85468553118839,4.397897176472488,50.85468463079458
12,B,25.92138878,#338C26,4.397897176472488,50.85468463079458,4.397956816372541,50.85467292927051
12,B,25.92138878,#338C26,4.397956816372541,50.85467292927051,4.39793688422268,50.85459472576072
12,B,25.92138878,#338C26,4.39793688422268,50.85459472576072,4.397929752515918,50.85454618431462
12,B,25.92138878,#338C26,4.397929752515918,50.85454618431462,4.397921210934411,50.85451382431395
12,B,25.92138878,#338C26,4.397921210934411,50.85451382431395,4.397951014484732,50.8544823534979
12,B,25.92138878,#338C26,4.397951014484732,50.8544823534979,4.397969466950899,50.8544670666564
12,B,25.92138878,#338C26,4.397969466950899,50.8544670666564,4.397997847981975,50.85443200039337
12,B,25.92138878,#338C26,4.397997847981975,50.85443200039337,4.397997820499706,50.85438885083207
12,B,25.92138878,#338C26,4.397997820499706,50.85438885083207,4.397990706505966,50.8543681768123
12,B,25.92138878,#338C26,4.397990706505966,50.8543681768123,4.397814347129574,50.85395919969731
12,B,25.92138878,#338C26,4.397814347129574,50.85395919969731,4.397808667087805,50.85396010008728
12,B,25.92138878,#338C26,4.397808667087805,50.85396010008728,4.397660766846085,50.85363561673228
12,B,25.92138878,#338C26,4.397538600167347,50.85358081157226,4.397501666360031,50.85356463975543
12,B,25.92138878,#338C26,4.405666314256637,50.85921130132981,4.406038199013727,50.85891812442276
12,B,25.92138878,#338C26,4.403430885877976,50.8669492349024,4.403470654370571,50.86694023344636
12,B,25.92138878,#338C26,4.404716691085144,50.85993615401861,4.405209246149971,50.85955574407628
12,B,25.92138878,#338C26,4.4025643671384,50.86696837076624,4.402619767103321,50.8669665565708
12,B,25.92138878,#338C26,4.402619767103321,50.8669665565708,4.402641074628343,50.86696565134726
12,B,25.92138878,#338C26,4.402641074628343,50.86696565134726,4.4026765876097,50.86696474193013
12,B,25.92138878,#338C26,4.4026765876097,50.86696474193013,4.402756141488426,50.86696921316567
12,B,25.92138878,#338C26,4.402756141488426,50.86696921316567,4.402839957685543,50.86697458203027
12,B,25.92138878,#338C26,4.402839957685543,50.86697458203027,4.402871211029598,50.8669763706552
12,B,25.92138878,#338C26,4.402871211029598,50.8669763706552,4.402912423533736,50.8669988320764
12,B,25.92138878,#338C26,4.402912423533736,50.8669988320764,4.402935161621818,50.86701141056723
12,B,25.92138878,#338C26,4.402935161621818,50.86701141056723,4.402966426346032,50.86702848124833
12,B,25.92138878,#338C26,4.402966426346032,50.86702848124833,4.402990585011068,50.86704105930571
12,B,25.92138878,#338C26,4.402990585011068,50.86704105930571,4.403135458095062,50.8670104519213
12,B,25.92138878,#338C26,4.403135458095062,50.8670104519213,4.403430885877976,50.8669492349024
12,B,25.92138878,#338C26,4.396079757281311,50.8505984532682,4.396116666271266,50.85057776858962
12,B,25.92138878,#338C26,4.403470654370571,50.86694023344636,4.403669504098505,50.86690511436966
12,B,25.92138878,#338C26,4.403669504098505,50.86690511436966,4.404104125716441,50.86682048072881
12,B,25.92138878,#338C26,4.404104125716441,50.86682048072881,4.404138201454204,50.86679799660113
12,B,25.92138878,#338C26,4.404138201454204,50.86679799660113,4.404133915678999,50.8667665348004
12,B,25.92138878,#338C26,4.404133915678999,50.8667665348004,4.404136689124067,50.86667843721489
12,B,25.92138878,#338C26,4.404136689124067,50.86667843721489,4.403958872705513,50.8663521742401
12,B,25.92138878,#338C26,4.40250187102841,50.86697917648035,4.4025643671384,50.86696837076624
12,B,25.92138878,#338C26,4.403958872705513,50.8663521742401,4.403890610632304,50.86625151311156
12,B,25.92138878,#338C26,4.402405296885835,50.86701066790226,4.40250187102841,50.86697917648035
12,B,25.92138878,#338C26,4.402315858775153,50.86708800341539,4.402327202849168,50.86706013277243
12,B,25.92138878,#338C26,4.402675564381152,50.86750410990096,4.402594564598381,50.86746637803284
12,B,25.92138878,#338C26,4.402594564598381,50.86746637803284,4.402564727539287,50.86745919524157
12,B,25.92138878,#338C26,4.402564727539287,50.86745919524157,4.402536311049674,50.86745201202538
12,B,25.92138878,#338C26,4.402536311049674,50.86745201202538,4.402503632229084,50.86744393110736
12,B,25.92138878,#338C26,4.402503632229084,50.86744393110736,4.402469526277256,50.86742686113811
12,B,25.92138878,#338C26,4.402469526277256,50.86742686113811,4.402379994906792,50.86737744532356
12,B,25.92138878,#338C26,4.402379994906792,50.86737744532356,4.402345888392139,50.86735947637215
12,B,25.92138878,#338C26,4.402345888392139,50.86735947637215,4.402334506227715,50.86733520815297
12,B,25.92138878,#338C26,4.402334506227715,50.86733520815297,4.402333085015127,50.86733430962196
12,B,25.92138878,#338C26,4.402333085015127,50.86733430962196,4.40233166183573,50.86733071425329
12,B,25.92138878,#338C26,4.40233166183573,50.86733071425329,4.402324542664694,50.86730824267998
12,B,25.92138878,#338C26,4.402324542664694,50.86730824267998,4.402317428743252,50.86729296267336
12,B,25.92138878,#338C26,4.402317428743252,50.86729296267336,4.402303196328724,50.86725611003727
12,B,25.92138878,#338C26,4.402303196328724,50.86725611003727,4.402281852004119,50.8672066742277
12,B,25.92138878,#338C26,4.402281852004119,50.8672066742277,4.402288929886818,50.86717251221061
12,B,25.92138878,#338C26,4.402288929886818,50.86717251221061,4.40229459703198,50.86715183479635
12,B,25.92138878,#338C26,4.40229459703198,50.86715183479635,4.402298844276268,50.86713205674218
12,B,25.92138878,#338C26,4.402298844276268,50.86713205674218,4.40230876847634,50.86710508546183
12,B,25.92138878,#338C26,4.40230876847634,50.86710508546183,4.402315858775153,50.86708800341539
12,B,25.92138878,#338C26,4.402327202849168,50.86706013277243,4.402405296885835,50.86701066790226
12,B,25.92138878,#338C26,4.405209246149971,50.85955574407628,4.405666314256637,50.85921130132981
12,B,25.92138878,#338C26,4.403890610632304,50.86625151311156,4.403799608891257,50.86613557677987
12,B,25.92138878,#338C26,4.403617594512609,50.86588752286073,4.403485346512393,50.86570148093816
12,B,25.92138878,#338C26,4.403206524712124,50.861365044166,4.403256122093529,50.86121041030611
12,B,25.92138878,#338C26,4.403256122093529,50.86121041030611,4.403345479978066,50.86104317919995
12,B,25.92138878,#338C26,4.403345479978066,50.86104317919995,4.403396561811028,50.86097484380123
12,B,25.92138878,#338C26,4.403396561811028,50.86097484380123,4.403426359703817,50.86093528112359
12,B,25.92138878,#338C26,4.403426359703817,50.86093528112359,4.403478867760453,50.86087503578662
12,B,25.92138878,#338C26,4.403478867760453,50.86087503578662,4.403642089562284,50.86071677159498
12,B,25.92138878,#338C26,4.403642089562284,50.86071677159498,4.403754224699528,50.86062055012077
12,B,25.92138878,#338C26,4.403754224699528,50.86062055012077,4.403866364171858,50.86053062117011
12,B,25.92138878,#338C26,4.403866364171858,50.86053062117011,4.404090665949694,50.86038222610835
12,B,25.92138878,#338C26,4.404090665949694,50.86038222610835,4.404107684599102,50.86034895980966
12,B,25.92138878,#338C26,4.404107684599102,50.86034895980966,4.404123289087713,50.86032378447375
12,B,25.92138878,#338C26,4.404123289087713,50.86032378447375,4.404140307002744,50.86028961922209
12,B,25.92138878,#338C26,4.404140307002744,50.86028961922209,4.404172938994389,50.8602428638921
12,B,25.92138878,#338C26,4.404172938994389,50.8602428638921,4.404287950011954,50.86019518419665
12,B,25.92138878,#338C26,4.404287950011954,50.86019518419665,4.404357537004562,50.86018257741833
12,B,25.92138878,#338C26,4.404357537004562,50.86018257741833,4.404411502302444,50.86017267228353
12,B,25.92138878,#338C26,4.404411502302444,50.86017267228353,4.404464021473941,50.86012950649934
12,B,25.92138878,#338C26,4.404464021473941,50.86012950649934,4.40457332123548,50.86004407248055
12,B,25.92138878,#338C26,4.40457332123548,50.86004407248055,4.404716691085144,50.85993615401861
12,B,25.92138878,#338C26,4.403193766861145,50.86139920799599,4.403206524712124,50.861365044166
12,B,25.92138878,#338C26,4.403799608891257,50.86613557677987,4.403617594512609,50.86588752286073
12,B,25.92138878,#338C26,4.403185269455433,50.86143247160128,4.403193766861145,50.86139920799599
12,B,25.92138878,#338C26,4.40315279675396,50.8616949740056,4.403154161424568,50.86162036095192
12,B,25.92138878,#338C26,4.403485346512393,50.86570148093816,4.403388624947151,50.86553250815074
12,B,25.92138878,#338C26,4.403388624947151,50.86553250815074,4.40332032076877,50.86537251620577
12,B,25.92138878,#338C26,4.40332032076877,50.86537251620577,4.403279013828391,50.86522240452689
12,B,25.92138878,#338C26,4.403279013828391,50.86522240452689,4.40325048481674,50.86506329952901
12,B,25.92138878,#338C26,4.40325048481674,50.86506329952901,4.403247552970319,50.86494194260551
12,B,25.92138878,#338C26,4.403247552970319,50.86494194260551,4.403252934656106,50.86454101073957
12,B,25.92138878,#338C26,4.403252934656106,50.86454101073957,4.403251257031364,50.86419761354683
12,B,25.92138878,#338C26,4.403251257031364,50.86419761354683,4.403255269316643,50.86386500197786
12,B,25.92138878,#338C26,4.403255269316643,50.86386500197786,4.403255245753235,50.86383353884062
12,B,25.92138878,#338C26,4.403255245753235,50.86383353884062,4.403253392431789,50.86325551643846
12,B,25.92138878,#338C26,4.403253392431789,50.86325551643846,4.403240324546401,50.86287616464774
12,B,25.92138878,#338C26,4.403240324546401,50.86287616464774,4.403227013361783,50.86217139394178
12,B,25.92138878,#338C26,4.403227013361783,50.86217139394178,4.403195650291036,50.86201858227548
12,B,25.92138878,#338C26,4.403195650291036,50.86201858227548,4.403185669220452,50.86196734525922
12,B,25.92138878,#338C26,4.403185669220452,50.86196734525922,4.403179972191018,50.86194667117303
12,B,25.92138878,#338C26,4.403179972191018,50.86194667117303,4.403179958083803,50.86192779328049
12,B,25.92138878,#338C26,4.403179958083803,50.86192779328049,4.403172798355958,50.86185048594027
12,B,25.92138878,#338C26,4.403172798355958,50.86185048594027,4.403154238621241,50.86172373989506
12,B,25.92138878,#338C26,4.403154238621241,50.86172373989506,4.40315279675396,50.8616949740056
12,B,25.92138878,#338C26,4.403154161424568,50.86162036095192,4.403185269455433,50.86143247160128
12,B,25.92138878,#338C26,4.396116666271266,50.85057776858962,4.39586924776898,50.85002047828074
12,B,25.92138878,#338C26,4.383911580524043,50.84289581779483,4.383924295199304,50.8427070361159
12,B,25.92138878,#338C26,4.3957086057855,50.84971756994594,4.395694388630091,50.84968880687972
12,B,25.92138878,#338C26,4.377438602341228,50.84276976166255,4.377366194456332,50.84278325171164
12,B,25.92138878,#338C26,4.377366194456332,50.84278325171164,4.377307985746314,50.84280213431057
12,B,25.92138878,#338C26,4.377307985746314,50.84280213431057,4.377245516838281,50.84281742140544
12,B,25.92138878,#338C26,4.377245516838281,50.84281742140544,4.37718872750529,50.8428345059295
12,B,25.92138878,#338C26,4.37718872750529,50.8428345059295,4.377130517793602,50.8428488936793
12,B,25.92138878,#338C26,4.377130517793602,50.8428488936793,4.377080826607018,50.84286148284112
12,B,25.92138878,#338C26,4.377080826607018,50.84286148284112,4.376840888520183,50.84292083188782
12,B,25.92138878,#338C26,4.376840888520183,50.84292083188782,4.376395084685844,50.84303053656848
12,B,25.92138878,#338C26,4.376395084685844,50.84303053656848,4.375916623825088,50.84314653440719
12,B,25.92138878,#338C26,4.375916623825088,50.84314653440719,4.375453779012004,50.84326432721097
12,B,25.92138878,#338C26,4.375453779012004,50.84326432721097,4.375422542476833,50.84326253127123
12,B,25.92138878,#338C26,4.375422542476833,50.84326253127123,4.375391304542858,50.84325174580265
12,B,25.92138878,#338C26,4.375391304542858,50.84325174580265,4.375357225430903,50.8432310720297
12,B,25.92138878,#338C26,4.375357225430903,50.8432310720297,4.375344444466242,50.84321489168666
12,B,25.92138878,#338C26,4.375344444466242,50.84321489168666,4.37483173517578,50.84216404727461
12,B,25.92138878,#338C26,4.37483173517578,50.84216404727461,4.374742260410669,50.84196987869565
12,B,25.92138878,#338C26,4.374742260410669,50.84196987869565,4.374546275503216,50.84157974433994
12,B,25.92138878,#338C26,4.374546275503216,50.84157974433994,4.374395741530104,50.84130197623931
12,B,25.92138878,#338C26,4.374395741530104,50.84130197623931,4.3742352656906,50.84098375558001
12,B,25.92138878,#338C26,4.377814844677752,50.84272837917932,4.377438602341228,50.84276976166255
12,B,25.92138878,#338C26,4.3742352656906,50.84098375558001,4.374160000529426,50.84084621976302
12,B,25.92138878,#338C26,4.377968182265169,50.84271757890208,4.377814844677752,50.84272837917932
12,B,25.92138878,#338C26,4.378076086919117,50.84271217602544,4.378033492909501,50.84271397755885
12,B,25.92138878,#338C26,4.380165551131728,50.84076754486977,4.379839024305434,50.84083410061179
12,B,25.92138878,#338C26,4.379839024305434,50.84083410061179,4.379614718490986,50.84089794856057
12,B,25.92138878,#338C26,4.379614718490986,50.84089794856057,4.379538059883854,50.84093211628746
12,B,25.92138878,#338C26,4.379538059883854,50.84093211628746,4.37944152800206,50.84098066913599
12,B,25.92138878,#338C26,4.37944152800206,50.84098066913599,4.379343581119722,50.84104989795076
12,B,25.92138878,#338C26,4.379343581119722,50.84104989795076,4.379275447297078,50.84111193221484
12,B,25.92138878,#338C26,4.379275447297078,50.84111193221484,4.379151962753109,50.84126027113231
12,B,25.92138878,#338C26,4.379151962753109,50.84126027113231,4.379133511257442,50.84128364564217
12,B,25.92138878,#338C26,4.379133511257442,50.84128364564217,4.379024221043207,50.84142119564691
12,B,25.92138878,#338C26,4.379024221043207,50.84142119564691,4.378797122054676,50.84170528563963
12,B,25.92138878,#338C26,4.378797122054676,50.84170528563963,4.378777250629454,50.84172955917292
12,B,25.92138878,#338C26,4.378777250629454,50.84172955917292,4.378513243660114,50.84205680167138
12,B,25.92138878,#338C26,4.378513243660114,50.84205680167138,4.378411046644184,50.84218446196711
12,B,25.92138878,#338C26,4.378411046644184,50.84218446196711,4.37835853049152,50.84225907963211
12,B,25.92138878,#338C26,4.37835853049152,50.84225907963211,4.378345775891857,50.84236695502719
12,B,25.92138878,#338C26,4.378345775891857,50.84236695502719,4.378304621003801,50.84245595490381
12,B,25.92138878,#338C26,4.378304621003801,50.84245595490381,4.378269177783118,50.84269507928823
12,B,25.92138878,#338C26,4.378269177783118,50.84269507928823,4.378228006330166,50.84270946609932
12,B,25.92138878,#338C26,4.378228006330166,50.84270946609932,4.378076086919117,50.84271217602544
