Removing 0 speed,Line Id,Mode,Avg. Speed,src_lon,src_lat,tar_lon,tar_lat
Include,2,M,21.911004035999998,4.324339908607917,50.85547494734864,4.324253395495409,50.8553472642877
Include,2,M,21.911004035999998,4.324253395495409,50.8553472642877,4.32416404750939,50.85521418640205
Include,2,M,21.911004035999998,4.32416404750939,50.85521418640205,4.324044926628995,50.85502716031863
Include,2,M,21.911004035999998,4.324044926628995,50.85502716031863,4.323958429482687,50.85488419489123
Include,2,M,21.911004035999998,4.323958429482687,50.85488419489123,4.323853506931938,50.85470256762921
Include,2,M,21.911004035999998,4.323853506931938,50.85470256762921,4.323785454553158,50.85457938589754
Include,2,M,21.911004035999998,4.323785454553158,50.85457938589754,4.323272251213777,50.85363619302151
Include,2,M,21.911004035999998,4.323272251213777,50.85363619302151,4.323116309737035,50.8533493684282
Include,2,M,21.911004035999998,4.323116309737035,50.8533493684282,4.322804433358901,50.85277481960119
Include,2,M,21.911004035999998,4.322804433358901,50.85277481960119,4.322046034187252,50.85138205092968
Include,2,M,21.911004035999998,4.322046034187252,50.85138205092968,4.321965245097689,50.851223803967
Include,2,M,21.911004035999998,4.321965245097689,50.851223803967,4.321911397187196,50.85110691925797
Include,2,M,21.911004035999998,4.321911397187196,50.85110691925797,4.321868901212406,50.85099902849465
Include,2,M,21.911004035999998,4.321868901212406,50.85099902849465,4.321829256163038,50.85088035143238
Include,2,M,21.911004035999998,4.321829256163038,50.85088035143238,4.321803791524784,50.85078235580443
Include,2,M,21.911004035999998,4.321803791524784,50.85078235580443,4.321786834038951,50.85069784778066
Include,2,M,21.911004035999998,4.321786834038951,50.85069784778066,4.321772726455151,50.85060345242274
Include,2,M,21.911004035999998,4.321772726455151,50.85060345242274,4.321762887927647,50.85050006924154
Include,2,M,21.911004035999998,4.321762887927647,50.85050006924154,4.321760136384914,50.85041017311122
Include,2,M,21.911004035999998,4.321760136384914,50.85041017311122,4.321761668889049,50.8502960070069
Include,2,M,21.911004035999998,4.321761668889049,50.8502960070069,4.321773162016005,50.85016116896855
Include,2,M,21.911004035999998,4.321773162016005,50.85016116896855,4.321801786608416,50.84993374577443
Include,2,M,21.911004035999998,4.321801786608416,50.84993374577443,4.32180754192441,50.84985733724483
Include,2,M,21.911004035999998,4.32180754192441,50.84985733724483,4.321807648962563,50.84974856426393
Include,2,M,21.911004035999998,4.321807648962563,50.84974856426393,4.321796372818504,50.84966315950675
Include,2,M,21.911004035999998,4.321796372818504,50.84966315950675,4.321779403357723,50.84959123675989
Include,2,M,21.911004035999998,4.321779403357723,50.84959123675989,4.321761002418874,50.84953099980278
Include,2,M,21.911004035999998,4.321761002418874,50.84953099980278,4.321727003494849,50.84944828291351
Include,2,M,21.911004035999998,4.321727003494849,50.84944828291351,4.321680236985392,50.84935297565409
Include,2,M,21.911004035999998,4.321680236985392,50.84935297565409,4.321598023720083,50.8492037172915
Include,2,M,21.911004035999998,4.321598023720083,50.8492037172915,4.321442101814777,50.84892228382069
Include,2,M,21.911004035999998,4.321442101814777,50.84892228382069,4.321284766257735,50.84863635480152
Include,2,M,21.911004035999998,4.321284766257735,50.84863635480152,4.321255001931704,50.8485806079706
Include,2,M,21.911004035999998,4.321255001931704,50.8485806079706,4.321229503015114,50.84851946912886
Include,2,M,21.911004035999998,4.321229503015114,50.84851946912886,4.321212506163594,50.84847631269585
Include,2,M,21.911004035999998,4.321212506163594,50.84847631269585,4.321188437204605,50.84840528595407
Include,2,M,21.911004035999998,4.321188437204605,50.84840528595407,4.321141727561269,50.84825514246381
Include,2,M,21.911004035999998,4.321141727561269,50.84825514246381,4.321121932222106,50.84817063314823
Include,2,M,21.911004035999998,4.321121932222106,50.84817063314823,4.32111064872336,50.84809421779446
Include,2,M,21.911004035999998,4.32111064872336,50.84809421779446,4.321106460636572,50.84802230003413
Include,2,M,21.911004035999998,4.321106460636572,50.84802230003413,4.321107947956725,50.84795487929983
Include,2,M,21.911004035999998,4.321107947956725,50.84795487929983,4.321117964962451,50.84787757351666
Include,2,M,21.911004035999998,4.321117964962451,50.84787757351666,4.321129377668076,50.84782453996936
Include,2,M,21.911004035999998,4.321129377668076,50.84782453996936,4.321146480079546,50.84776162023402
Include,2,M,21.911004035999998,4.321146480079546,50.84776162023402,4.321173529362549,50.84769151286305
Include,2,M,21.911004035999998,4.321173529362549,50.84769151286305,4.321209101915248,50.84761781308513
Include,2,M,21.911004035999998,4.321209101915248,50.84761781308513,4.321246083571431,50.84755490127151
Include,2,M,21.911004035999998,4.321246083571431,50.84755490127151,4.321307228541791,50.84746772739822
Include,2,M,21.911004035999998,4.321307228541791,50.84746772739822,4.321378307605065,50.84738595115292
Include,2,M,21.911004035999998,4.321378307605065,50.84738595115292,4.321440847097449,50.84732394839559
Include,2,M,21.911004035999998,4.321440847097449,50.84732394839559,4.321517591267456,50.84725655753454
Include,2,M,21.911004035999998,4.321517591267456,50.84725655753454,4.321617064155669,50.84717928716123
Include,2,M,21.911004035999998,4.321617064155669,50.84717928716123,4.321676745425297,50.84713526216835
Include,2,M,21.911004035999998,4.321676745425297,50.84713526216835,4.322456821891839,50.84659350044117
Include,2,M,21.911004035999998,4.322456821891839,50.84659350044117,4.322711164554049,50.84641201088048
Include,2,M,21.911004035999998,4.322711164554049,50.84641201088048,4.323163013957422,50.84608406744366
Include,2,M,21.911004035999998,4.323163013957422,50.84608406744366,4.323256793442456,50.84601578299212
Include,2,M,21.911004035999998,4.323256793442456,50.84601578299212,4.323445768944022,50.8458819112542
Include,2,M,21.911004035999998,4.323445768944022,50.8458819112542,4.324342308956722,50.84526107331213
Include,2,M,21.911004035999998,4.324342308956722,50.84526107331213,4.324680460080329,50.8450256735262
Include,2,M,21.911004035999998,4.324680460080329,50.8450256735262,4.32474439456257,50.84498254747317
Include,2,M,21.911004035999998,4.32474439456257,50.84498254747317,4.324970297438032,50.84482801098556
Include,2,M,21.911004035999998,4.324970297438032,50.84482801098556,4.325145048144488,50.84471211027861
Include,2,M,21.911004035999998,4.325145048144488,50.84471211027861,4.325312686378434,50.84460969099356
Include,2,M,21.911004035999998,4.325312686378434,50.84460969099356,4.3254362794744,50.84453871878191
Include,2,M,21.911004035999998,4.3254362794744,50.84453871878191,4.325596801702053,50.844453376586
Include,2,M,21.911004035999998,4.325596801702053,50.844453376586,4.325801352832987,50.84435276786007
Include,2,M,21.911004035999998,4.325801352832987,50.84435276786007,4.326079761463945,50.84422341877501
Include,2,M,21.911004035999998,4.326079761463945,50.84422341877501,4.326386582389967,50.84407520113326
Include,2,M,21.911004035999998,4.326386582389967,50.84407520113326,4.326554199772978,50.84399075909039
Include,2,M,21.911004035999998,4.326554199772978,50.84399075909039,4.326676362395591,50.84392787562301
Include,2,M,21.911004035999998,4.326676362395591,50.84392787562301,4.327123821675637,50.84369070933268
Include,2,M,21.911004035999998,4.327123821675637,50.84369070933268,4.329405136801389,50.84241676924762
Include,2,M,21.911004035999998,4.329405136801389,50.84241676924762,4.330079845814266,50.84204302550572
Include,2,M,21.911004035999998,4.330079845814266,50.84204302550572,4.33015939261582,50.84199540676143
Include,2,M,21.911004035999998,4.33015939261582,50.84199540676143,4.330304286408271,50.8419019624431
Include,2,M,21.911004035999998,4.330304286408271,50.8419019624431,4.330398045737822,50.84183547010738
Include,2,M,21.911004035999998,4.330398045737822,50.84183547010738,4.330473341136239,50.84177706235157
Include,2,M,21.911004035999998,4.330473341136239,50.84177706235157,4.330551483803292,50.84170876697914
Include,2,M,21.911004035999998,4.330551483803292,50.84170876697914,4.330628209325987,50.84163687529075
Include,2,M,21.911004035999998,4.330628209325987,50.84163687529075,4.330763201152319,50.84149488379476
Include,2,M,21.911004035999998,4.330763201152319,50.84149488379476,4.331465196869197,50.84069054230169
Include,2,M,21.911004035999998,4.331465196869197,50.84069054230169,4.331753661286076,50.84036071627795
Include,2,M,21.911004035999998,4.331753661286076,50.84036071627795,4.331811919223048,50.84029780759916
Include,2,M,21.911004035999998,4.331811919223048,50.84029780759916,4.331870173543958,50.84023939365386
Include,2,M,21.911004035999998,4.331870173543958,50.84023939365386,4.33192416160073,50.84018996789332
Include,2,M,21.911004035999998,4.33192416160073,50.84018996789332,4.332003716499154,50.84012526777184
Include,2,M,21.911004035999998,4.332003716499154,50.84012526777184,4.332128725302231,50.84003091608484
Include,2,M,21.911004035999998,4.332128725302231,50.84003091608484,4.332610259813877,50.83970564166643
Include,2,M,21.911004035999998,4.332610259813877,50.83970564166643,4.333678415481137,50.8389885951399
Include,2,M,21.911004035999998,4.333678415481137,50.8389885951399,4.333813357749013,50.83889154768205
Include,2,M,21.911004035999998,4.333813357749013,50.83889154768205,4.334027849211518,50.83872979854684
Include,2,M,21.911004035999998,4.334027849211518,50.83872979854684,4.334324738499972,50.83848806590255
Include,2,M,21.911004035999998,4.334324738499972,50.83848806590255,4.334495188670193,50.83836495821084
Include,2,M,21.911004035999998,4.334495188670193,50.83836495821084,4.334630124266094,50.83827240456252
Include,2,M,21.911004035999998,4.334630124266094,50.83827240456252,4.334790621133399,50.83816907057144
Include,2,M,21.911004035999998,4.334790621133399,50.83816907057144,4.334877257518985,50.83811785477719
Include,2,M,21.911004035999998,4.334877257518985,50.83811785477719,4.335081767532324,50.83800824015716
Include,2,M,21.911004035999998,4.335081767532324,50.83800824015716,4.3355944537109,50.83774049509868
Include,2,M,21.911004035999998,4.3355944537109,50.83774049509868,4.336795900328323,50.83712144259574
Include,2,M,21.911004035999998,4.336795900328323,50.83712144259574,4.337163719894052,50.83692107342659
Include,2,M,21.911004035999998,4.337163719894052,50.83692107342659,4.337400880936531,50.83679618111473
Include,2,M,21.911004035999998,4.337400880936531,50.83679618111473,4.337674960408324,50.8366569146324
Include,2,M,21.911004035999998,4.337674960408324,50.8366569146324,4.33847020446861,50.83625798253374
Include,2,M,21.911004035999998,4.33847020446861,50.83625798253374,4.338839420258234,50.83607289063325
Include,2,M,21.911004035999998,4.338839420258234,50.83607289063325,4.339004149194259,50.83598573304256
Include,2,M,21.911004035999998,4.339004149194259,50.83598573304256,4.339073735016777,50.83594529733993
Include,2,M,21.911004035999998,4.339073735016777,50.83594529733993,4.339259774783076,50.83582937812722
Include,2,M,21.911004035999998,4.339259774783076,50.83582937812722,4.339641806138657,50.83556877468974
Include,2,M,21.911004035999998,4.339641806138657,50.83556877468974,4.339725595966168,50.83551305981926
Include,2,M,21.911004035999998,4.339725595966168,50.83551305981926,4.339888909785079,50.83541241632015
Include,2,M,21.911004035999998,4.339888909785079,50.83541241632015,4.340046537047984,50.8353243565896
Include,2,M,21.911004035999998,4.340046537047984,50.8353243565896,4.340255280024568,50.8352174307425
Include,2,M,21.911004035999998,4.340255280024568,50.8352174307425,4.340567682129871,50.83505838953379
Include,2,M,21.911004035999998,4.340567682129871,50.83505838953379,4.340881500659539,50.83490114572308
Include,2,M,21.911004035999998,4.340881500659539,50.83490114572308,4.341257797747675,50.8347097551054
Include,2,M,21.911004035999998,4.341257797747675,50.8347097551054,4.341482156588448,50.83459204317522
Include,2,M,21.911004035999998,4.341482156588448,50.83459204317522,4.341665331803291,50.83450129017611
Include,2,M,21.911004035999998,4.341665331803291,50.83450129017611,4.341743428510531,50.83446445060675
Include,2,M,21.911004035999998,4.341743428510531,50.83446445060675,4.341854180551721,50.83441772979155
Include,2,M,21.911004035999998,4.341854180551721,50.83441772979155,4.342030244625746,50.8343485495323
Include,2,M,21.911004035999998,4.342030244625746,50.8343485495323,4.342224762933927,50.83427847412135
Include,2,M,21.911004035999998,4.342224762933927,50.83427847412135,4.342342611351538,50.83423265336055
Include,2,M,21.911004035999998,4.342342611351538,50.83423265336055,4.342483180252686,50.83417245416999
Include,2,M,21.911004035999998,4.342483180252686,50.83417245416999,4.34253713701094,50.83414729520675
Include,2,M,21.911004035999998,4.34253713701094,50.83414729520675,4.343460061826258,50.83373756928526
Include,2,M,21.911004035999998,4.343460061826258,50.83373756928526,4.343512597552295,50.83371330852665
Include,2,M,21.911004035999998,4.343512597552295,50.83371330852665,4.34375681673361,50.83360099009796
Include,2,M,21.911004035999998,4.34375681673361,50.83360099009796,4.344300626482539,50.83335029325793
Include,2,M,21.911004035999998,4.344300626482539,50.83335029325793,4.34438013693156,50.83331704802635
Include,2,M,21.911004035999998,4.34438013693156,50.83331704802635,4.344485201031107,50.83327931310913
Include,2,M,21.911004035999998,4.344485201031107,50.83327931310913,4.344612976945969,50.83324248159663
Include,2,M,21.911004035999998,4.344612976945969,50.83324248159663,4.344686801290334,50.8332245172468
Include,2,M,21.911004035999998,4.344686801290334,50.8332245172468,4.344848642401033,50.83319398494583
Include,2,M,21.911004035999998,4.344848642401033,50.83319398494583,4.344996285850028,50.83316794440199
Include,2,M,21.911004035999998,4.344996285850028,50.83316794440199,4.345270273744334,50.83312754502742
Include,2,M,21.911004035999998,4.345270273744334,50.83312754502742,4.345551356197473,50.83309254010234
Include,2,M,21.911004035999998,4.345551356197473,50.83309254010234,4.345941743499524,50.83305306040355
Include,2,M,21.911004035999998,4.345941743499524,50.83305306040355,4.346268244656268,50.83302884977523
Include,2,M,21.911004035999998,4.346268244656268,50.83302884977523,4.346459881176751,50.83302618837725
Include,2,M,21.911004035999998,4.346459881176751,50.83302618837725,4.3467664955744,50.8330307392436
Include,2,M,21.911004035999998,4.3467664955744,50.8330307392436,4.347151181676414,50.83303979803173
Include,2,M,21.911004035999998,4.347151181676414,50.83303979803173,4.347291712660985,50.83304341883046
Include,2,M,21.911004035999998,4.347291712660985,50.83304341883046,4.347552898652335,50.83305694912967
Include,2,M,21.911004035999998,4.347552898652335,50.83305694912967,4.34771897682887,50.83307046238314
Include,2,M,21.911004035999998,4.34771897682887,50.83307046238314,4.347892149241717,50.83309206721345
Include,2,M,21.911004035999998,4.347892149241717,50.83309206721345,4.34805822343293,50.83311546848616
Include,2,M,21.911004035999998,4.34805822343293,50.83311546848616,4.348347786571906,50.83316226317237
Include,2,M,21.911004035999998,4.348347786571906,50.83316226317237,4.349219315622476,50.83330983502896
Include,2,M,21.911004035999998,4.349219315622476,50.83330983502896,4.349724634676561,50.83339531583359
Include,2,M,21.911004035999998,4.349724634676561,50.83339531583359,4.350058202248296,50.8334537995745
Include,2,M,21.911004035999998,4.350058202248296,50.8334537995745,4.35021575920157,50.83348348916183
Include,2,M,21.911004035999998,4.35021575920157,50.83348348916183,4.350421575155749,50.83352756908003
Include,2,M,21.911004035999998,4.350421575155749,50.83352756908003,4.350489706820863,50.8335437604922
Include,2,M,21.911004035999998,4.350489706820863,50.8335437604922,4.350691261362048,50.83359682884223
Include,2,M,21.911004035999998,4.350691261362048,50.83359682884223,4.35088997465285,50.83365708806445
Include,2,M,21.911004035999998,4.35088997465285,50.83365708806445,4.351118492667482,50.83373443139423
Include,2,M,21.911004035999998,4.351118492667482,50.83373443139423,4.351297331231158,50.8338009797307
Include,2,M,21.911004035999998,4.351297331231158,50.8338009797307,4.351625199055785,50.83393497036052
Include,2,M,21.911004035999998,4.351625199055785,50.83393497036052,4.352935266005035,50.83448171092974
Include,2,M,21.911004035999998,4.352935266005035,50.83448171092974,4.353444824540766,50.83469123189918
Include,2,M,21.911004035999998,4.353444824540766,50.83469123189918,4.353551279312533,50.83473349596986
Include,2,M,21.911004035999998,4.353551279312533,50.83473349596986,4.353943032889956,50.83489445659628
Include,2,M,21.911004035999998,4.353943032889956,50.83489445659628,4.354615832413781,50.83517411041477
Include,2,M,21.911004035999998,4.354615832413781,50.83517411041477,4.355179343776521,50.83540790173844
Include,2,M,21.911004035999998,4.355179343776521,50.83540790173844,4.355393679469707,50.8354924267698
Include,2,M,21.911004035999998,4.355393679469707,50.8354924267698,4.35573718800083,50.8356201148477
Include,2,M,21.911004035999998,4.35573718800083,50.8356201148477,4.356252454972985,50.83580894820753
Include,2,M,21.911004035999998,4.356252454972985,50.83580894820753,4.356600225001439,50.83594472475956
Include,2,M,21.911004035999998,4.356600225001439,50.83594472475956,4.356943736711961,50.83608679254807
Include,2,M,21.911004035999998,4.356943736711961,50.83608679254807,4.357280150968798,50.83623515134871
Include,2,M,21.911004035999998,4.357280150968798,50.83623515134871,4.357600951307476,50.83638440673957
Include,2,M,21.911004035999998,4.357600951307476,50.83638440673957,4.35799272595662,50.83657591818857
Include,2,M,21.911004035999998,4.35799272595662,50.83657591818857,4.358275203618707,50.83671168411762
Include,2,M,21.911004035999998,4.358275203618707,50.83671168411762,4.358641434767332,50.83688071740547
Include,2,M,21.911004035999998,4.358641434767332,50.83688071740547,4.358956567529543,50.83701828220792
Include,2,M,21.911004035999998,4.358956567529543,50.83701828220792,4.360420115796402,50.83764405839442
Include,2,M,21.911004035999998,4.360420115796402,50.83764405839442,4.36168921907812,50.8381808094182
Include,2,M,21.911004035999998,4.36168921907812,50.8381808094182,4.362360691469032,50.83846491323219
Include,2,M,21.911004035999998,4.362360691469032,50.83846491323219,4.362567954940549,50.83855481845194
Include,2,M,21.911004035999998,4.362567954940549,50.83855481845194,4.362915761154396,50.83871215104623
Include,2,M,21.911004035999998,4.362915761154396,50.83871215104623,4.363345907071188,50.83891982731917
Include,2,M,21.911004035999998,4.363345907071188,50.83891982731917,4.365756494652338,50.84015326300427
Include,2,M,21.911004035999998,4.365756494652338,50.84015326300427,4.365868650924708,50.84021439394856
Include,2,M,21.911004035999998,4.365868650924708,50.84021439394856,4.365965190475108,50.84027282764783
Include,2,M,21.911004035999998,4.365965190475108,50.84027282764783,4.366030496465442,50.84031957434322
Include,2,M,21.911004035999998,4.366030496465442,50.84031957434322,4.366109999223521,50.84038519924718
Include,2,M,21.911004035999998,4.366109999223521,50.84038519924718,4.366180983591064,50.84045441977068
Include,2,M,21.911004035999998,4.366180983591064,50.84045441977068,4.366249128049462,50.84053982135521
Include,2,M,21.911004035999998,4.366249128049462,50.84053982135521,4.366270423129921,50.84056948712276
Include,2,M,21.911004035999998,4.366270423129921,50.84056948712276,4.366314432619962,50.84064230295728
Include,2,M,21.911004035999998,4.366314432619962,50.84064230295728,4.3663584418879,50.84072500725342
Include,2,M,21.911004035999998,4.3663584418879,50.84072500725342,4.366493309571422,50.84099020016929
Include,2,M,21.911004035999998,4.366493309571422,50.84099020016929,4.367877565864043,50.84370774328288
Include,2,M,21.911004035999998,4.367877565864043,50.84370774328288,4.367995412504829,50.84394236986042
Include,2,M,21.911004035999998,4.367995412504829,50.84394236986042,4.368170054840367,50.84427677991791
Include,2,M,21.911004035999998,4.368170054840367,50.84427677991791,4.368370257515814,50.84463995607516
Include,2,M,21.911004035999998,4.368370257515814,50.84463995607516,4.368522186533404,50.84492582221261
Include,2,M,21.911004035999998,4.368522186533404,50.84492582221261,4.368550584728117,50.84498335500271
Include,2,M,21.911004035999998,4.368550584728117,50.84498335500271,4.368860128939856,50.84557396447917
Include,2,M,21.911004035999998,4.368860128939856,50.84557396447917,4.369058922865395,50.84595152256215
Include,2,M,21.911004035999998,4.369058922865395,50.84595152256215,4.369269080100542,50.84635784659362
Include,2,M,21.911004035999998,4.369269080100542,50.84635784659362,4.369325880142077,50.84647381070983
Include,2,M,21.911004035999998,4.369325880142077,50.84647381070983,4.36938410074772,50.84660236009601
Include,2,M,21.911004035999998,4.36938410074772,50.84660236009601,4.369445162280644,50.84675608004857
Include,2,M,21.911004035999998,4.369445162280644,50.84675608004857,4.369473563465958,50.8468387832187
Include,2,M,21.911004035999998,4.369473563465958,50.8468387832187,4.369521846285123,50.84699789698098
Include,2,M,21.911004035999998,4.369521846285123,50.84699789698098,4.369554509041018,50.847126446579
Include,2,M,21.911004035999998,4.369554509041018,50.847126446579,4.369585752782509,50.84727836890927
Include,2,M,21.911004035999998,4.369585752782509,50.84727836890927,4.369604216123831,50.84739972705871
Include,2,M,21.911004035999998,4.369604216123831,50.84739972705871,4.369621261390241,50.84757502227936
Include,2,M,21.911004035999998,4.369621261390241,50.84757502227936,4.369628366727871,50.84774132811267
Include,2,M,21.911004035999998,4.369628366727871,50.84774132811267,4.369626951099605,50.84787167601564
Include,2,M,21.911004035999998,4.369626951099605,50.84787167601564,4.36961559713828,50.84804697158938
Include,2,M,21.911004035999998,4.36961559713828,50.84804697158938,4.369599981684359,50.84817731966806
Include,2,M,21.911004035999998,4.369599981684359,50.84817731966806,4.369575846772159,50.8483238489645
Include,2,M,21.911004035999998,4.369575846772159,50.8483238489645,4.369544611661317,50.84846678253691
Include,2,M,21.911004035999998,4.369544611661317,50.84846678253691,4.369487819053452,50.84869331882488
Include,2,M,21.911004035999998,4.369487819053452,50.84869331882488,4.369166929315191,50.84992128873469
Include,2,M,21.911004035999998,4.369166929315191,50.84992128873469,4.369036296831063,50.85042110627678
Include,2,M,21.911004035999998,4.369036296831063,50.85042110627678,4.368995118673195,50.85058111975588
Include,2,M,21.911004035999998,4.368995118673195,50.85058111975588,4.368495278433694,50.85249678509283
Include,2,M,21.911004035999998,4.368495278433694,50.85249678509283,4.36847255731478,50.85256780220396
Include,2,M,21.911004035999998,4.36847255731478,50.85256780220396,4.368435635197872,50.85266398994713
Include,2,M,21.911004035999998,4.368435635197872,50.85266398994713,4.36840865345474,50.85272062386094
Include,2,M,21.911004035999998,4.36840865345474,50.85272062386094,4.368361790184706,50.85280512525991
Include,2,M,21.911004035999998,4.368361790184706,50.85280512525991,4.368304985898138,50.85288872770947
Include,2,M,21.911004035999998,4.368304985898138,50.85288872770947,4.368232560076168,50.85297772385096
Include,2,M,21.911004035999998,4.368232560076168,50.85297772385096,4.368167234565203,50.85304694304804
Include,2,M,21.911004035999998,4.368167234565203,50.85304694304804,4.368073506318876,50.85313144435645
Include,2,M,21.911004035999998,4.368073506318876,50.85313144435645,4.367984038149038,50.85320246134733
Include,2,M,21.911004035999998,4.367984038149038,50.85320246134733,4.367867587165859,50.85328156877275
Include,2,M,21.911004035999998,4.367867587165859,50.85328156877275,4.367752556002489,50.85334898974062
Include,2,M,21.911004035999998,4.367752556002489,50.85334898974062,4.367636104446162,50.85340832004356
Include,2,M,21.911004035999998,4.367636104446162,50.85340832004356,4.367506871386264,50.85346495332151
Include,2,M,21.911004035999998,4.367506871386264,50.85346495332151,4.367349235209898,50.85352248523628
Include,2,M,21.911004035999998,4.367349235209898,50.85352248523628,4.367283908430604,50.85354405960834
Include,2,M,21.911004035999998,4.367283908430604,50.85354405960834,4.367058104765806,50.85360788330441
Include,2,M,21.911004035999998,4.367058104765806,50.85360788330441,4.366438917090335,50.8537723841155
Include,2,M,21.911004035999998,4.366438917090335,50.8537723841155,4.366119380338182,50.8538604762994
Include,2,M,21.911004035999998,4.366119380338182,50.8538604762994,4.365277217272951,50.85410047880654
Include,2,M,21.911004035999998,4.365277217272951,50.85410047880654,4.364016086839452,50.85446002179916
Include,2,M,21.911004035999998,4.364016086839452,50.85446002179916,4.363837140992689,50.85451215454582
Include,2,M,21.911004035999998,4.363837140992689,50.85451215454582,4.363567301736309,50.85458585835202
Include,2,M,21.911004035999998,4.363567301736309,50.85458585835202,4.363432382056454,50.85462001317416
Include,2,M,21.911004035999998,4.363432382056454,50.85462001317416,4.363303143239813,50.85465057227457
Include,2,M,21.911004035999998,4.363303143239813,50.85465057227457,4.363181005501756,50.85467753573128
Include,2,M,21.911004035999998,4.363181005501756,50.85467753573128,4.363026203205817,50.85470809345942
Include,2,M,21.911004035999998,4.363026203205817,50.85470809345942,4.362821694235837,50.85474134562023
Include,2,M,21.911004035999998,4.362821694235837,50.85474134562023,4.362574579863463,50.85477279754013
Include,2,M,21.911004035999998,4.362574579863463,50.85477279754013,4.362340247859835,50.85479526007175
Include,2,M,21.911004035999998,4.362340247859835,50.85479526007175,4.361996561521545,50.85482041337834
Include,2,M,21.911004035999998,4.361996561521545,50.85482041337834,4.361309188904059,50.85486262642783
Include,2,M,21.911004035999998,4.361309188904059,50.85486262642783,4.361100419900717,50.85487969425626
Include,2,M,21.911004035999998,4.361100419900717,50.85487969425626,4.360955559167961,50.85489496770433
Include,2,M,21.911004035999998,4.360955559167961,50.85489496770433,4.36088454874165,50.85490395287189
Include,2,M,21.911004035999998,4.36088454874165,50.85490395287189,4.360684298374643,50.85493450471776
Include,2,M,21.911004035999998,4.360684298374643,50.85493450471776,4.360486886954469,50.85497224799794
Include,2,M,21.911004035999998,4.360486886954469,50.85497224799794,4.36018295564939,50.85504414390498
Include,2,M,21.911004035999998,4.36018295564939,50.85504414390498,4.360029568693164,50.85508458621085
Include,2,M,21.911004035999998,4.360029568693164,50.85508458621085,4.359362046285137,50.85527152000711
Include,2,M,21.911004035999998,4.359362046285137,50.85527152000711,4.358411882534147,50.8555393324927
